0.001000 0.000009 0.000102
0.050950 0.001239 0.005053
0.100900 0.008439 0.015411
0.150850 0.059103 0.026067
0.200800 0.153460 0.024689
0.250750 0.215895 0.026531
0.300700 0.272991 0.028310
0.350650 0.334211 0.029570
0.400600 0.380112 0.031303
0.450550 0.429652 0.032715
0.500500 0.485265 0.033650
0.550450 0.539767 0.034832
0.600400 0.591296 0.035675
0.650350 0.643618 0.036468
0.700300 0.696189 0.036793
0.750250 0.743704 0.037258
0.800200 0.797678 0.037347
0.850150 0.859547 0.037429
0.900100 0.912679 0.037537
0.950050 0.964534 0.037197
1.000000 1.002460 0.037080
